Date,tsla,fdx,qcom,de,amd,ups,aapl,ge,gm,avgo,ms,dis,cat,f,pypl,nvda,dow,tgt,hon,schw
2020-06-23,66.78533172607422,128.67654418945312,81.66029357910156,145.10313415527344,53.9900016784668,96.14554595947266,89.38621520996094,34.2159538269043,25.646760940551758,27.840351104736328,41.70022964477539,115.67757415771484,115.37797546386719,5.080185890197754,172.7899932861328,9.421124458312988,33.453067779541016,110.21257781982422,132.95021057128906,33.83943176269531
2020-06-24,64.0566635131836,124.9939956665039,81.46836853027344,141.83274841308594,52.38999938964844,95.18069458007812,87.8083724975586,31.91860008239746,24.699052810668945,27.453109741210938,40.8817253112793,111.19295501708984,111.5488052368164,4.914976596832275,168.0,9.20727825164795,31.106903076171875,108.59793853759766,126.97541046142578,31.86883544921875
2020-06-25,65.73200225830078,125.9377670288086,81.3038558959961,145.56491088867188,51.93000030517578,96.06731414794922,88.97408294677734,32.65180206298828,24.65019989013672,27.62124252319336,42.48389434814453,110.48851013183594,113.9706039428711,4.981059551239014,172.5,9.4610013961792,32.344703674316406,108.67957305908203,130.74755859375,32.13284683227539
2020-06-26,63.982666015625,120.93595886230469,80.44475555419922,140.46612548828125,50.099998474121094,93.28575897216797,86.2402572631836,31.721677780151367,23.897897720336914,27.49245834350586,40.96879196166992,108.2461929321289,111.85039520263672,4.881934642791748,170.8699951171875,9.12702465057373,32.19908905029297,106.14877319335938,126.84698486328125,29.93596076965332
2020-06-29,67.29000091552734,125.09175109863281,81.34957885742188,145.61000061035156,50.279998779296875,95.163330078125,88.22783660888672,33.28818893432617,24.718591690063477,27.70441436767578,41.134239196777344,110.64725494384766,114.46409606933594,4.964539051055908,168.35000610351562,9.171889305114746,33.153724670410156,107.5547866821289,131.46343994140625,30.878829956054688
2020-06-30,71.98733520507812,130.36318969726562,83.36022186279297,148.86874389648438,52.61000061035156,96.64100646972656,88.9643325805664,33.43503952026367,24.718591690063477,28.225805282592773,42.05722427368164,110.63733673095703,115.6064453125,5.02236270904541,174.22999572753906,9.46872615814209,32.97573471069336,108.78843688964844,132.70245361328125,31.812271118164062
2020-07-01,74.64199829101562,145.64749145507812,82.05328369140625,148.5845184326172,52.58000183105469,99.45729064941406,88.79607391357422,32.994468688964844,24.38640785217285,27.968244552612305,41.456417083740234,112.12560272216797,115.2043228149414,4.939757347106934,177.42999267578125,9.50087833404541,32.9676628112793,107.90855407714844,132.26190185546875,31.133398056030273
2020-07-02,80.57733154296875,144.5504608154297,83.96342468261719,149.57916259765625,52.34000015258789,99.40515899658203,88.79607391357422,33.38609313964844,24.659971237182617,28.213287353515625,41.613155364990234,111.30208587646484,116.72138214111328,4.9975810050964355,177.2100067138672,9.582878112792969,33.64723587036133,108.0537109375,133.0970458984375,31.482257843017578
2020-07-06,91.43866729736328,145.28494262695312,84.92304992675781,151.7769775390625,53.400001525878906,100.27437591552734,91.1713638305664,34.26724624633789,25.13871192932129,28.51019859313965,42.510013580322266,113.53448486328125,118.28412628173828,5.113227367401123,176.17999267578125,9.809185028076172,34.34299087524414,108.16255187988281,135.11618041992188,32.25542068481445
2020-07-07,92.65733337402344,147.3953857421875,84.2101821899414,150.3370361328125,52.93000030517578,99.4833755493164,90.88847351074219,33.092384338378906,24.552501678466797,28.00311851501465,41.351932525634766,112.7407455444336,116.24615478515625,5.055404186248779,177.27999877929688,9.841585159301758,33.7281379699707,107.09215545654297,133.0511474609375,31.953691482543945
2020-07-08,91.05867004394531,147.41397094726562,85.48056030273438,150.03390502929688,53.43000030517578,99.50077056884766,93.00529479980469,33.581905364990234,24.366867065429688,28.5799617767334,42.58838653564453,115.74703979492188,117.09608459472656,5.030622959136963,181.57000732421875,10.184782981872559,32.64404296875,106.76559448242188,133.62017822265625,32.46284103393555
2020-07-09,92.9520034790039,144.79217529296875,85.22464752197266,149.3423614501953,57.2599983215332,99.4833755493164,93.40522766113281,32.211219787597656,22.88179588317871,28.752567291259766,41.36933517456055,115.89585876464844,114.90277099609375,4.824110507965088,183.22999572753906,10.476888656616211,31.907835006713867,106.9470443725586,129.74713134765625,31.944259643554688
2020-07-10,102.97666931152344,147.4418487548828,84.54833984375,150.7064971923828,55.880001068115234,100.02232360839844,93.56861114501953,32.74970245361328,23.829505920410156,28.56833267211914,43.36335754394531,118.40605926513672,116.98641204833984,5.038883686065674,178.39999389648438,10.447227478027344,32.97573471069336,107.81783294677734,130.7383575439453,32.81169891357422
2020-07-13,99.80400085449219,145.24774169921875,83.46989440917969,155.19671630859375,53.59000015258789,98.88361358642578,93.13697052001953,32.79866027832031,24.288705825805664,27.841245651245117,43.729068756103516,115.31047821044922,119.3259506225586,5.00584077835083,171.50999450683594,10.02153491973877,33.36407470703125,107.69993591308594,131.69287109375,32.46284103393555
2020-07-14,101.12000274658203,147.358154296875,84.42951965332031,160.624755859375,54.720001220703125,100.24829864501953,94.67823028564453,33.679813385009766,25.050779342651367,28.17840576171875,43.97288131713867,117.73138427734375,125.09262084960938,5.253655433654785,172.3000030517578,10.345291137695312,34.33489990234375,108.92451477050781,135.92384338378906,32.57598876953125
2020-07-15,103.06732940673828,149.91485595703125,84.58489990234375,163.30563354492188,55.34000015258789,103.62093353271484,95.32938385009766,34.952598571777344,26.26228141784668,28.06214141845703,44.71302032470703,119.953857421875,126.44513702392578,5.56755256652832,172.05999755859375,10.195998191833496,35.054935455322266,110.3667984008789,139.43896484375,33.622562408447266
2020-07-16,100.04266357421875,154.42393493652344,83.35108184814453,164.28134155273438,54.91999816894531,104.08158874511719,94.15634155273438,34.51201629638672,26.232975006103516,27.843929290771484,45.836280822753906,118.49535369873047,126.62789154052734,5.666678428649902,169.80999755859375,10.103779792785645,35.45944595336914,110.62076568603516,140.4944305419922,32.924842834472656
2020-07-17,100.05599975585938,154.31234741210938,84.29243469238281,167.20849609375,55.040000915527344,103.04721069335938,93.96611785888672,34.609928131103516,25.84217071533203,27.96645164489746,45.63601303100586,117.7214584350586,126.04781341552734,5.617116451263428,173.9199981689453,10.170326232910156,35.32999801635742,110.3667984008789,142.25656127929688,31.529396057128906
2020-07-20,109.53333282470703,152.5924072265625,85.15153503417969,164.6508026123047,57.459999084472656,102.87337493896484,95.9463882446289,33.630863189697266,25.412275314331055,28.36174201965332,45.1571044921875,116.86819458007812,123.95780944824219,5.501468658447266,178.82000732421875,10.478632926940918,34.22163391113281,108.68865966796875,140.77890014648438,31.906553268432617
2020-07-21,104.55733489990234,153.8661346435547,84.36555480957031,166.3938446044922,57.0,103.47315216064453,94.62213897705078,34.463069915771484,25.549060821533203,28.112228393554688,45.60989761352539,117.69169616699219,125.09947204589844,5.5179901123046875,175.5800018310547,10.296941757202148,34.820316314697266,109.03336334228516,142.03628540039062,33.2265625
2020-07-22,106.15533447265625,153.53143310546875,84.63058471679688,166.24224853515625,61.790000915527344,103.19498443603516,94.88797760009766,34.56096649169922,25.695613861083984,28.063932418823242,44.40825653076172,118.09848022460938,126.12151336669922,5.650157928466797,178.4199981689453,10.406850814819336,35.872047424316406,111.70022583007812,141.89862060546875,32.8682746887207
2020-07-23,100.87133026123047,154.32168579101562,81.9527587890625,167.41693115234375,59.56999969482422,102.69083404541016,90.56900024414062,34.463069915771484,26.14504051208496,27.694576263427734,44.025123596191406,117.19561004638672,125.77164459228516,5.765804290771484,173.86000061035156,10.098796844482422,34.642333984375,110.98361206054688,141.09095764160156,33.19827651977539
2020-07-24,94.46666717529297,153.43841552734375,81.23987579345703,166.10964965820312,69.4000015258789,102.87337493896484,90.34464263916016,33.581905364990234,25.646760940551758,27.347579956054688,43.69424057006836,116.6895980834961,126.67395782470703,5.683200359344482,172.55999755859375,10.163348197937012,34.472434997558594,112.21726989746094,137.14447021484375,32.943695068359375
2020-07-27,102.63999938964844,158.644775390625,84.72197723388672,166.72540283203125,68.97000122070312,105.18553161621094,92.48583221435547,32.84760665893555,25.10940170288086,27.96376609802246,44.686893463134766,115.39976501464844,128.80081176757812,5.724502086639404,177.97999572753906,10.389654159545898,35.59697723388672,111.29204559326172,138.36514282226562,31.906553268432617
2020-07-28,98.43267059326172,155.19557189941406,83.57955169677734,166.52645874023438,67.61000061035156,103.97728729248047,90.96649932861328,33.728755950927734,25.72492218017578,27.48709487915039,43.763893127441406,115.27079010009766,127.08827209472656,5.790585041046143,176.27000427246094,10.184284210205078,34.480533599853516,111.8363037109375,139.51235961914062,31.73683738708496
2020-07-29,99.94066619873047,157.63140869140625,85.02359771728516,170.75144958496094,76.08999633789062,107.50638580322266,92.710205078125,32.260169982910156,25.295032501220703,27.62124252319336,44.05125045776367,114.70525360107422,129.39010620117188,5.716240882873535,184.60000610351562,10.433520317077637,35.208648681640625,112.1900634765625,141.87109375,32.13284683227539
2020-07-30,99.16600036621094,160.5692596435547,97.96492767333984,168.65789794921875,78.19999694824219,122.96129608154297,93.8320083618164,30.64470672607422,24.620891571044922,27.911897659301758,42.92015838623047,114.7548599243164,125.89131164550781,5.56755256652832,192.50999450683594,10.581565856933594,33.760501861572266,113.0064468383789,136.89671325683594,31.66140365600586
2020-07-31,95.38400268554688,156.56224060058594,96.52091217041016,167.0190887451172,77.43000030517578,124.09127807617188,103.65514373779297,29.714603424072266,24.318017959594727,28.327754974365234,42.85877990722656,116.02484130859375,122.34651184082031,5.460166931152344,196.07000732421875,10.58231258392334,33.21845245361328,114.18567657470703,137.08941650390625,31.2559814453125
2020-08-03,99.0,157.32460021972656,100.15837097167969,168.260009765625,77.66999816894531,123.5871353149414,106.26700592041016,29.91041374206543,25.050779342651367,28.728418350219727,43.36732864379883,115.439453125,121.33370971679688,5.526250839233398,197.07000732421875,10.976606369018555,32.43370056152344,115.96360778808594,136.31851196289062,31.43511962890625
2020-08-04,99.13333129882812,158.6633758544922,101.40132904052734,168.72418212890625,85.04000091552734,125.79499053955078,106.9766845703125,30.057273864746094,25.207103729248047,29.368755340576172,43.19196319580078,116.37210845947266,121.09432220458984,5.666678428649902,197.3300018310547,11.193441390991211,33.42879867553711,118.33110809326172,135.21714782714844,32.01027297973633
2020-08-05,99.00133514404297,159.6302490234375,101.803466796875,173.18601989746094,85.30999755859375,126.10790252685547,107.36443328857422,31.33005714416504,25.72492218017578,29.47160530090332,43.63914108276367,126.61134338378906,124.27084350585938,5.749283790588379,202.91000366210938,11.2522611618042,33.970848083496094,117.35145568847656,138.4202117919922,32.24598693847656
2020-08-06,99.30533599853516,160.13232421875,101.50186920166016,171.70819091796875,86.70999908447266,126.4468994140625,111.11029815673828,30.98738670349121,26.008258819580078,29.4376163482666,43.35856628417969,129.7962188720703,123.7368392944336,5.724502086639404,204.08999633789062,11.300864219665527,34.019386291503906,117.02488708496094,140.03550720214844,31.41187286376953
2020-08-07,96.84733581542969,170.628662109375,98.9337158203125,173.83018493652344,84.8499984741211,136.3822021484375,108.58412170410156,31.33005714416504,26.105958938598633,29.148746490478516,44.14769744873047,128.91317749023438,124.22480010986328,5.666678428649902,198.6300048828125,11.165278434753418,34.48861312866211,119.51034545898438,142.3574981689453,32.26494598388672
2020-08-10,94.57133483886719,185.92230224609375,97.20636749267578,179.90237426757812,82.23999786376953,138.72042846679688,110.16236877441406,32.651798248291016,27.33700180053711,29.27663803100586,44.349369049072266,127.78208923339844,130.76197814941406,5.8566694259643555,193.32000732421875,11.130882263183594,36.24419021606445,120.58980560302734,146.32232666015625,32.037452697753906
2020-08-11,91.6259994506836,182.6404571533203,99.46379089355469,183.0379638671875,76.87999725341797,135.46951293945312,106.88616943359375,32.94551467895508,27.864593505859375,28.97882652282715,45.401554107666016,129.46881103515625,131.23155212402344,5.972315311431885,189.02999877929688,10.816844940185547,36.00148391723633,119.483154296875,147.10244750976562,33.136962890625
2020-08-12,103.65066528320312,187.76312255859375,105.82479858398438,182.1759033203125,82.61000061035156,137.1558074951172,110.43843078613281,32.89655303955078,27.38585662841797,29.838275909423828,45.927642822265625,130.75860595703125,131.2683868408203,5.873190402984619,191.32000732421875,11.405291557312012,35.823490142822266,122.09558868408203,146.90969848632812,33.023223876953125
2020-08-13,108.06666564941406,189.52960205078125,103.64962005615234,179.5139923095703,81.83999633789062,138.45965576171875,112.3929214477539,32.309120178222656,26.91688346862793,29.46087646484375,45.75227737426758,129.93511962890625,129.51902770996094,5.8071064949035645,193.07000732421875,11.408034324645996,35.944854736328125,122.28606414794922,146.73435974121094,32.80521774291992
2020-08-14,110.04733276367188,193.93638610839844,103.95124053955078,181.05810546875,81.30000305175781,139.72003173828125,112.29277038574219,32.60284423828125,27.219764709472656,29.317777633666992,45.85749435424805,129.50848388671875,128.86526489257812,5.815366744995117,191.4600067138672,11.528663635253906,36.30082321166992,123.84627532958984,147.93421936035156,33.22227096557617
2020-08-17,122.3759994506836,192.11416625976562,102.52547454833984,182.82008361816406,82.41999816894531,139.3376007080078,111.99958038330078,31.6727294921875,29.320354461669922,29.54136085510254,44.963134765625,128.35755920410156,127.72358703613281,5.765804290771484,196.2899932861328,12.299301147460938,35.9691276550293,125.39743041992188,146.53134155273438,32.814701080322266
2020-08-18,125.80599975585938,192.42092895507812,102.38838958740234,182.00543212890625,81.66000366210938,139.0681610107422,112.932861328125,31.5258731842041,29.154260635375977,29.391111373901367,44.64748001098633,127.91107940673828,127.40132141113281,5.691460132598877,194.57000732421875,12.223284721374512,36.1713752746582,124.79578399658203,145.257568359375,33.12748718261719
2020-08-19,125.23533630371094,193.26698303222656,101.48359680175781,181.87277221679688,81.08999633789062,139.37234497070312,113.07455444335938,31.232154846191406,28.54850959777832,29.44209098815918,45.042049407958984,126.77008056640625,127.07908630371094,5.674938678741455,192.44000244140625,12.101408958435059,36.11475372314453,140.5844268798828,144.7684326171875,33.84785079956055
2020-08-20,133.45533752441406,194.1409149169922,101.13630676269531,181.02967834472656,82.7699966430664,138.6856689453125,115.5836181640625,30.693662643432617,28.167469024658203,29.408103942871094,44.54226303100586,127.11734008789062,126.58185577392578,5.650157928466797,198.17999267578125,12.103899002075195,35.3461799621582,138.77947998046875,144.14080810546875,32.74834060668945
2020-08-21,136.6653289794922,195.69351196289062,103.27490997314453,188.9870147705078,83.80999755859375,139.1142578125,121.53994750976562,30.889476776123047,27.90367317199707,29.514524459838867,44.8053092956543,126.44267272949219,127.45654296875,5.501468658447266,196.7899932861328,12.644742012023926,35.265281677246094,140.0465545654297,145.3683319091797,32.653560638427734
