Date,f,spg,cof,xom,nvda,cop,wfc,gm,googl,gs,axp,lly,schw,bac,tgt,ms,intu,met,de,meta
2021-03-30,10.2925386428833,94.01339721679688,119.81484985351562,49.25093078613281,12.844481468200684,46.92023849487305,36.18940353393555,57.1654052734375,102.07075500488281,303.5196533203125,136.82521057128906,178.38417053222656,61.822723388671875,35.727874755859375,183.4014434814453,70.2206039428711,365.0975646972656,55.08721923828125,357.3279113769531,287.1354675292969
2021-03-31,10.119070053100586,92.69351196289062,118.57533264160156,48.503780364990234,13.319971084594727,46.51628112792969,35.895408630371094,56.1395378112793,102.87126922607422,298.9395751953125,135.27581787109375,179.653564453125,62.22367477416992,35.45297622680664,181.95005798339844,68.95098114013672,374.2821350097656,54.50442886352539,357.5382385253906,293.6458740234375
2021-04-01,10.052986145019531,93.85858917236328,120.95186614990234,49.859073638916016,13.782489776611328,47.4383544921875,36.40990447998047,56.47172927856445,106.22595977783203,299.5246887207031,138.26943969726562,178.1341552734375,63.426513671875,36.186038970947266,184.3843536376953,69.44818878173828,386.1733093261719,55.23067855834961,355.6078186035156,297.7634582519531
2021-04-05,10.490790367126465,93.73638916015625,123.5800552368164,49.08586502075195,13.957867622375488,45.848876953125,36.2720832824707,59.637271881103516,110.6739501953125,295.7765197753906,139.6945037841797,177.79754638671875,65.05897521972656,36.47011184692383,188.63758850097656,69.25286102294922,392.9249572753906,55.21274948120117,358.17840576171875,307.98272705078125
2021-04-06,10.672517776489258,94.90960693359375,123.04882049560547,48.94685363769531,13.832133293151855,46.173805236816406,36.61202621459961,60.51658248901367,110.19014739990234,298.9944152832031,139.78053283691406,175.7877655029297,64.24752807617188,36.36930847167969,188.7110595703125,70.2206039428711,392.0065002441406,54.92582702636719,358.9429016113281,305.3406677246094
2021-04-07,10.515571594238281,95.33328247070312,123.92489624023438,49.1640510559082,14.113536834716797,45.99817657470703,36.74065399169922,59.43209457397461,111.67498016357422,298.5281982421875,140.7178497314453,175.32615661621094,64.00885772705078,36.69918441772461,187.81082153320312,70.17623138427734,391.85992431640625,55.392059326171875,358.15936279296875,312.150146484375
2021-04-08,10.333840370178223,94.19629669189453,123.7011947631836,48.6514778137207,14.286670684814453,44.997074127197266,36.77739715576172,58.7091064453125,112.24356842041016,302.7243347167969,140.63177490234375,175.6050262451172,63.80838394165039,36.37846755981445,186.9014129638672,71.20613861083984,401.89459228515625,54.970664978027344,357.4713134765625,312.0803527832031
2021-04-09,10.333840370178223,95.49806213378906,125.04324340820312,48.538536071777344,14.369494438171387,44.98828887939453,37.209205627441406,58.77749252319336,113.25306701660156,302.4226989746094,141.33953857421875,177.4129180908203,64.50525665283203,36.644203186035156,188.646728515625,71.66783142089844,408.6265869140625,55.517581939697266,360.2713317871094,311.52203369140625
2021-04-12,10.226454734802246,94.53409576416016,125.1084976196289,48.21708679199219,15.176780700683594,44.663360595703125,37.457279205322266,58.28898239135742,111.95378875732422,303.3642578125,141.138671875,174.84532165527344,64.63893127441406,36.70835876464844,188.40792846679688,71.18838500976562,406.9827575683594,56.18107604980469,361.47540283203125,310.60479736328125
2021-04-13,10.077766418457031,93.41358947753906,123.64527893066406,48.39952850341797,15.646283149719238,44.601890563964844,36.55690002441406,57.1458740234375,112.44306945800781,299.5613098144531,139.62753295898438,175.52809143066406,63.57926559448242,36.0302619934082,188.2609405517578,70.61128234863281,409.92791748046875,55.6341438293457,361.86724853515625,308.83013916015625
2021-04-14,10.110808372497559,93.7266845703125,126.53439331054688,49.798255920410156,15.244636535644531,46.27040100097656,38.57814407348633,57.1360969543457,111.81861877441406,306.5730895996094,140.99520874023438,175.98008728027344,64.38117980957031,36.543399810791016,188.96829223632812,71.72997283935547,402.442626953125,56.243839263916016,364.5716247558594,301.9110107421875
2021-04-15,10.110808372497559,94.39403533935547,125.69563293457031,49.50286865234375,16.10306739807129,45.57665252685547,38.80782699584961,57.26311111450195,113.98026275634766,309.4984436035156,142.0568389892578,178.7880401611328,62.52916717529297,35.4987907409668,189.01417541503906,71.7566146850586,408.57763671875,55.85829544067383,365.1832580566406,306.8959655761719
2021-04-16,10.102547645568848,96.4949722290039,127.38249969482422,49.2248649597168,15.878789901733398,44.86534118652344,40.27782440185547,57.360809326171875,113.85557556152344,312.93585205078125,143.45321655273438,181.99032592773438,61.80363464355469,35.874488830566406,191.5771484375,69.77669525146484,406.87506103515625,56.548683166503906,366.0718994140625,305.2608947753906
2021-04-19,10.003421783447266,96.03358459472656,126.19890594482422,49.0684814453125,15.329205513000488,44.689697265625,40.314579010009766,56.54988479614258,114.20520782470703,313.6488342285156,142.06640625,182.36537170410156,62.89192199707031,35.892818450927734,191.66896057128906,71.05519104003906,393.6361389160156,56.57557678222656,363.82623291015625,301.33270263671875
2021-04-20,9.458230972290039,94.13863372802734,122.55487060546875,48.034645080566406,15.13910961151123,42.72262191772461,39.08346176147461,54.48837661743164,113.66903686523438,303.4008483886719,138.7763671875,183.2981719970703,60.80125045776367,34.894004821777344,190.4013214111328,68.62248229980469,396.6498718261719,54.8361701965332,353.83990478515625,301.7414855957031
2021-04-21,9.68952465057373,96.9151611328125,123.86894226074219,48.6514778137207,15.327958106994629,43.94326400756836,39.72657775878906,56.16884994506836,113.63612365722656,306.4998779296875,140.7657012939453,183.6251220703125,62.43368911743164,35.48046112060547,189.94200134277344,70.3626937866211,400.1528625488281,56.1721076965332,358.93341064453125,300.5650329589844
2021-04-22,9.862993240356445,95.28385925292969,123.95281219482422,48.01727294921875,14.8187894821167,43.433937072753906,39.23044967651367,55.35792541503906,112.3478012084961,302.4591979980469,140.74656677246094,179.8747100830078,61.86090850830078,35.15058135986328,188.83966064453125,69.51033020019531,398.02960205078125,55.499656677246094,352.01470947265625,295.6299133300781
2021-04-23,10.094286918640137,96.33019256591797,126.45053100585938,48.27790832519531,15.232911109924316,43.662254333496094,40.29619598388672,56.20792770385742,114.71245574951172,310.2298583984375,138.03985595703125,181.48065185546875,64.09478759765625,35.901981353759766,189.24386596679688,71.87203216552734,405.9944763183594,56.29762649536133,359.5736999511719,300.22607421875
2021-04-26,10.135588645935059,99.00788116455078,128.8829803466797,48.37346649169922,15.445210456848145,44.1276741027832,40.553443908691406,56.87229919433594,115.21121978759766,314.0420227050781,143.7879638671875,180.03822326660156,64.69620513916016,36.112735748291016,187.0575408935547,72.37811279296875,409.2920837402344,56.29762649536133,363.5682678222656,302.13031005859375
2021-04-27,10.3173189163208,100.81219482421875,129.4980926513672,49.0076789855957,15.349162101745605,45.049747467041016,41.42625427246094,57.614837646484375,114.26605987548828,316.8851623535156,143.8070831298828,175.2203826904297,66.48138427734375,36.543399810791016,187.7281494140625,72.76876831054688,407.16864013671875,56.808692932128906,365.3934326171875,302.6587219238281
2021-04-28,10.267757415771484,101.42188262939453,134.54005432128906,50.48460006713867,15.24438762664795,46.5777587890625,41.41707229614258,57.204490661621094,117.66065216064453,318.2381286621094,145.89205932617188,173.62405395507812,66.69141387939453,36.68086242675781,187.8199920654297,73.45242309570312,406.85546875,57.14043426513672,362.94708251953125,306.1781311035156
2021-04-29,9.301283836364746,101.61141204833984,139.0787811279297,51.20567321777344,15.292284965515137,46.65678405761719,42.48281478881836,55.26999282836914,119.34248352050781,322.6809997558594,147.8909912109375,175.21078491210938,68.4574966430664,37.67050552368164,190.50238037109375,74.57588195800781,407.197998046875,57.76805877685547,359.6883850097656,328.5208740234375
2021-04-30,9.532574653625488,100.30139923095703,138.9390106201172,49.728759765625,14.977703094482422,44.909244537353516,41.38951110839844,55.90505599975586,117.38433837890625,318.5489501953125,146.666748046875,175.75889587402344,67.2069091796875,37.1390266418457,190.39208984375,73.60399627685547,403.2938537597656,57.050777435302734,354.3941650390625,324.10418701171875
