Date,nvda,tsla,meta,amd,ge,avgo,crm,aapl,amzn,nflx,adbe,fdx,orcl,msft,f,googl,bkng,lly,intc,lin
2023-01-26,19.788970947265625,160.27000427246094,146.8578338623047,75.16000366210938,64.2430648803711,57.90287780761719,164.36033630371094,142.61863708496094,99.22000122070312,364.8699951171875,365.82000732421875,183.37911987304688,87.7445297241211,244.4841766357422,11.075960159301758,97.27911376953125,2413.777587890625,342.943359375,29.015117645263672,322.0717468261719
2023-01-27,20.351598739624023,177.89999389648438,151.2845001220703,75.4000015258789,65.8978500366211,57.16866683959961,163.79287719726562,144.5702667236328,102.23999786376953,360.7699890136719,370.7099914550781,183.7841796875,86.92402648925781,244.64187622070312,11.376006126403809,99.12455749511719,2446.899169921875,337.1194152832031,27.154064178466797,317.3703918457031
2023-01-30,19.14939308166504,166.66000366210938,146.61856079101562,72.44999694824219,63.997615814208984,56.24583053588867,164.02183532714844,141.6675567626953,100.55000305175781,353.1099853515625,363.4200134277344,177.5345916748047,85.32210540771484,239.26914978027344,11.050243377685547,96.70055389404297,2419.56591796875,335.542724609375,26.95156478881836,317.6929016113281
2023-01-31,19.524145126342773,173.22000122070312,148.52281188964844,75.1500015258789,63.720516204833984,56.5901985168457,167.2276153564453,142.94554138183594,103.12999725341797,353.8599853515625,370.3399963378906,186.96682739257812,86.40634155273438,244.29684448242188,11.581750869750977,98.59585571289062,2416.706787109375,339.1395568847656,27.250490188598633,323.4695129394531
2023-02-01,20.92922019958496,181.41000366210938,152.6603546142578,84.63999938964844,65.1773452758789,58.3062629699707,171.06060791015625,144.07492065429688,105.1500015258789,361.989990234375,383.9200134277344,194.9235076904297,87.95941925048828,249.16680908203125,11.821786880493164,100.18193817138672,2428.263427734375,337.5826110839844,28.031551361083984,323.6063537597656
2023-02-02,21.694713592529297,188.27000427246094,188.20333862304688,88.30999755859375,66.4599838256836,58.59839630126953,173.86814880371094,149.41470336914062,112.91000366210938,366.8900146484375,392.2300109863281,206.8729248046875,87.30497741699219,260.84881591796875,12.276142120361328,107.473876953125,2437.1494140625,325.8853759765625,29.111543655395508,324.554443359375
2023-02-03,21.086116790771484,189.97999572753906,185.97007751464844,86.08999633789062,64.8923110961914,57.81000900268555,170.28404235839844,153.06040954589844,103.38999938964844,365.8999938964844,379.3299865722656,207.03689575195312,87.5394058227539,254.68743896484375,11.341714859008789,104.52118682861328,2437.52685546875,334.1433410644531,29.236900329589844,316.295166015625
2023-02-06,21.075124740600586,194.75999450683594,185.50146484375,83.68000030517578,65.20110321044922,58.16599655151367,168.30284118652344,150.3162078857422,102.18000030517578,361.4800109863281,375.2300109863281,203.10195922851562,86.4747085571289,253.1298065185547,11.26456069946289,102.64583587646484,2452.30029296875,332.7440490722656,28.002225875854492,315.5718994140625
2023-02-07,22.158409118652344,196.80999755859375,191.04478454589844,85.91000366210938,65.01107025146484,59.43804168701172,170.52297973632812,153.20901489257812,102.11000061035156,362.95001220703125,383.82000732421875,202.44615173339844,85.70304870605469,263.7668762207031,11.530316352844238,107.3741226196289,2469.417236328125,334.7345886230469,28.353593826293945,329.5100402832031
2023-02-08,22.190391540527344,201.2899932861328,182.87936401367188,84.69000244140625,64.8923110961914,58.205657958984375,168.8802947998047,150.5044403076172,100.05000305175781,366.8299865722656,378.3599853515625,202.03143310546875,84.67743682861328,262.9486389160156,11.504595756530762,99.12455749511719,2407.751220703125,335.7693786621094,27.563013076782227,326.704833984375
2023-02-09,22.322301864624023,207.32000732421875,177.38592529296875,83.20999908447266,63.96596145629883,57.98317337036133,172.89247131347656,149.4642333984375,98.23999786376953,362.5,375.80999755859375,201.20201110839844,84.63835144042969,259.8827209472656,11.564605712890625,94.77532196044922,2418.71240234375,336.8139343261719,27.06524085998535,325.0627136230469
2023-02-10,21.251007080078125,196.88999938964844,173.62722778320312,81.4800033569336,64.36183166503906,57.38728713989258,166.29176330566406,149.83135986328125,97.61000061035156,347.3599853515625,370.989990234375,201.9253387451172,85.11698913574219,259.3700866699219,11.601058006286621,94.33641052246094,2331.589599609375,340.095458984375,27.133563995361328,324.544677734375
2023-02-13,21.773662567138672,194.63999938964844,178.89137268066406,83.12999725341797,65.46238708496094,58.14857864379883,170.32388305664062,152.64920043945312,99.54000091552734,358.57000732421875,375.0,204.13392639160156,87.34403991699219,267.47357177734375,11.929132461547852,94.37631225585938,2405.7158203125,345.298583984375,27.865583419799805,326.51910400390625
2023-02-14,22.955886840820312,209.25,178.94122314453125,85.94999694824219,66.1432876586914,58.26369094848633,169.20883178710938,152.00424194335938,99.69999694824219,359.9599914550781,377.8999938964844,205.10800170898438,87.0217056274414,268.3115234375,11.819774627685547,94.44613647460938,2453.392822265625,343.6080322265625,27.95342254638672,326.4604797363281
2023-02-15,22.749019622802734,214.24000549316406,176.62818908691406,85.18000030517578,67.11714935302734,58.78411865234375,170.3437957763672,154.11761474609375,101.16000366210938,361.4200134277344,375.94000244140625,205.46484375,86.28912353515625,266.1669006347656,11.78332233428955,96.70055389404297,2498.597412109375,331.20074462890625,28.158390045166016,325.0235900878906
2023-02-16,21.987525939941406,202.0399932861328,171.92236328125,80.08000183105469,66.54708862304688,58.09247589111328,167.3669891357422,152.51025390625,98.1500015258789,350.7099914550781,365.1600036621094,204.1435546875,85.68350982666016,259.0808410644531,11.765095710754395,95.27408599853516,2475.364501953125,322.3623962402344,27.52397346496582,316.1974182128906
2023-02-17,21.373926162719727,208.30999755859375,172.3610382080078,78.5,65.74739837646484,57.613643646240234,164.44000244140625,151.3593292236328,97.19999694824219,347.9599914550781,356.8500061035156,202.82229614257812,85.25372314453125,255.03875732421875,11.746870040893555,94.11695098876953,2444.417236328125,324.6658935546875,26.948118209838867,314.26214599609375
2023-02-21,20.64141082763672,197.3699951171875,171.5634307861328,76.7699966430664,65.12982940673828,56.25453186035156,160.90567016601562,147.3210906982422,94.58000183105469,337.5,346.70001220703125,198.33761596679688,84.19879913330078,249.71182250976562,11.118061065673828,91.56327819824219,2408.157958984375,323.7860107421875,25.435272216796875,317.2335510253906
2023-02-22,20.740345001220703,200.86000061035156,170.6063232421875,76.61000061035156,65.86616516113281,55.73507308959961,162.63800048828125,147.7477569580078,95.79000091552734,334.8800048828125,348.7200012207031,195.6178741455078,84.3160171508789,248.56541442871094,11.127174377441406,91.42362213134766,2409.36962890625,325.3282775878906,24.859416961669922,322.5800476074219
2023-02-23,23.648427963256836,202.07000732421875,171.5235595703125,79.75,65.6682357788086,56.4731559753418,163.39462280273438,148.23390197753906,95.81999969482422,323.6499938964844,347.0199890136719,197.8843231201172,86.5235595703125,251.78724670410156,10.999588012695312,90.66549682617188,2409.151123046875,323.7958984375,24.996061325073242,324.3981018066406
