Date,nvda,ge,orcl,meta,avgo,lly,nflx,wmt,mmm,ibm,axp,rtx,bk,cat,cost,nee,gs,lmt,gm,tmus
2024-04-16,87.40034484863281,156.263671875,120.01054382324219,498.7884521484375,132.05099487304688,744.42919921875,617.52001953125,59.464088439941406,89.93717956542969,180.36634826660156,217.12423706054688,99.70343017578125,53.20671081542969,357.1185302734375,713.806396484375,60.908416748046875,392.1528015136719,448.7651672363281,42.44172668457031,158.66439819335938
2024-04-17,84.02091217041016,155.17710876464844,118.07039642333984,493.2093505859375,127.4378662109375,748.4467163085938,613.6900024414062,59.2752799987793,89.84827423095703,179.7283172607422,216.4579620361328,99.61444091796875,53.65995407104492,355.57049560546875,713.02880859375,62.97160339355469,399.11920166015625,450.48394775390625,42.24274444580078,158.96229553222656
2024-04-18,84.65680694580078,152.4557647705078,115.41388702392578,500.8244934082031,125.08908081054688,743.6416625976562,610.5599975585938,58.88772964477539,90.36192321777344,178.1283416748047,216.28890991210938,99.57489776611328,54.438350677490234,355.1834716796875,709.1007080078125,63.18878173828125,398.32867431640625,450.5234375,42.22284698486328,159.71694946289062
2024-04-19,76.18722534179688,147.59121704101562,114.29954528808594,480.1347961425781,119.69599914550781,724.0624389648438,555.0399780273438,59.156036376953125,91.14225769042969,178.23629760742188,229.75350952148438,100.41531372070312,55.46307373046875,353.22149658203125,707.3660278320312,63.47506332397461,399.2081604003906,458.20849609375,42.15320587158203,161.1865234375
2024-04-22,79.50466918945312,149.71446228027344,113.9513168334961,480.79351806640625,121.65828704833984,729.06689453125,554.5999755859375,59.762203216552734,91.48799133300781,178.55039978027344,231.70260620117188,100.41531372070312,56.32029342651367,356.1595153808594,713.2980346679688,64.47209930419922,412.3997802734375,455.699462890625,42.98890686035156,161.21630859375
2024-04-23,82.4091796875,162.10511779785156,114.50847625732422,495.1355895996094,124.1153793334961,743.3824462890625,577.75,58.71879959106445,91.86334228515625,178.8350830078125,237.62942504882812,100.23734283447266,56.5961799621582,361.7766418457031,720.4961547851562,65.35067749023438,418.97088623046875,454.4647216796875,44.869239807128906,162.10003662109375
2024-04-24,79.66364288330078,158.68597412109375,114.75721740722656,492.5406494140625,124.87347412109375,729.9342041015625,555.1199951171875,59.493900299072266,90.89531707763672,180.70989990234375,237.78851318359375,99.88140106201172,57.09868621826172,362.0455322265625,721.7025146484375,65.70606231689453,418.0223083496094,453.5362243652344,44.84934616088867,163.0234832763672
2024-04-25,82.61814880371094,160.74940490722656,114.30949401855469,440.5219421386719,128.60928344726562,722.6268920898438,564.7999877929688,59.831764221191406,90.29277801513672,165.79962158203125,235.77976989746094,100.56362915039062,56.751312255859375,336.6290588378906,720.833740234375,66.04170989990234,415.0677490234375,459.10736083984375,45.38657760620117,162.8944091796875
2024-04-26,87.72029113769531,161.8359832763672,116.6177749633789,442.4282531738281,133.54234313964844,731.2401123046875,561.22998046875,59.78207778930664,90.7076416015625,164.05239868164062,234.32791137695312,100.26701354980469,56.8902587890625,341.98724365234375,728.1433715820312,65.14337158203125,422.49859619140625,455.6600036621094,45.60545349121094,162.8050537109375
2024-04-29,87.7422866821289,163.9691925048828,115.90141296386719,431.7789611816406,133.0008544921875,734.918701171875,559.489990234375,59.861576080322266,91.03360748291016,164.3468475341797,237.58963012695312,101.285400390625,56.90018844604492,348.3811950683594,725.2974243164062,66.5550308227539,425.70013427734375,461.84356689453125,45.80442810058594,163.09298706054688
